ID	y
64785	1
64786	1
64787	1
64788	0
64789	1
64790	0
64791	1
64792	0
64793	1
64794	0
64795	1
64796	0
64797	1
64798	0
64799	1
64800	0
64801	1
64802	0
64803	1
64804	0
64805	1
64806	0
64807	1
64808	0
64809	1
64810	0
64811	1
64812	0
64813	1
64814	0
64815	1
64816	1
64817	1
64818	1
64819	1
64820	1
64821	1
64822	1
64823	1
64824	1
64825	1
64826	1
64827	1
64828	1
64829	0
64830	1
64831	1
64832	0
64833	0
64834	1
64835	1
64836	1
64837	1
64838	0
64839	1
64840	0
64841	0
64842	1
64843	1
64844	0
64845	0
64846	1
64847	1
64848	1
64849	1
64850	0
64851	1
64852	0
64853	1
64854	0
64855	1
64856	0
64857	1
64858	0
64859	1
64860	0
64861	1
64862	0
64863	1
64864	0
64865	1
64866	0
64867	1
64868	0
64869	1
64870	0
64871	1
64872	0
64873	1
64874	0
64875	1
64876	0
64877	1
64878	1
64879	1
64880	1
64881	1
64882	1
64883	1
64884	1
64885	1
64886	1
64887	1
64888	1
64889	1
64890	1
64891	0
64892	1
64893	1
64894	0
64895	0
64896	1
64897	1
64898	1
64899	1
64900	0
64901	1
64902	0
64903	0
64904	1
64905	1
64906	0
64907	0
64908	1
64909	1
64910	1
64911	1
64912	0
64913	1
64914	0
64915	1
64916	0
64917	1
64918	0
64919	1
64920	0
64921	1
64922	0
64923	1
64924	0
64925	1
64926	0
64927	1
64928	0
64929	1
64930	0
64931	1
64932	0
64933	1
64934	0
64935	1
64936	0
64937	1
64938	0
64939	1
64940	1
64941	1
64942	1
64943	1
64944	1
64945	1
64946	1
64947	1
64948	1
64949	1
64950	1
64951	1
64952	1
64953	0
64954	1
64955	1
64956	0
64957	0
64958	1
64959	1
64960	1
64961	1
64962	0
64963	1
64964	0
64965	0
64966	1
64967	1
64968	0
64969	0
64970	1
64971	1
64972	1
64973	1
64974	0
64975	1
64976	0
64977	1
64978	0
64979	1
64980	0
64981	1
64982	0
64983	1
64984	0
64985	1
64986	0
64987	1
64988	0
64989	1
64990	0
64991	1
64992	0
64993	1
64994	0
64995	1
64996	0
64997	1
64998	0
64999	1
65000	0
65001	1
65002	1
65003	1
65004	1
65005	1
65006	1
65007	1
65008	1
65009	1
65010	1
65011	1
65012	1
65013	1
65014	1
65015	0
65016	1
65017	1
65018	0
65019	0
65020	1
65021	1
65022	1
65023	1
65024	0
65025	1
65026	0
65027	0
65028	1
65029	1
65030	0
65031	0
65032	1
65033	1
65034	1
65035	1
65036	0
65037	1
65038	0
65039	1
65040	0
65041	1
65042	0
65043	1
65044	0
65045	1
65046	0
65047	1
65048	0
65049	1
65050	0
65051	1
65052	0
65053	1
65054	0
65055	1
65056	0
65057	1
65058	0
65059	1
65060	0
65061	1
65062	0
65063	1
65064	1
65065	1
65066	1
65067	1
65068	1
65069	1
65070	1
65071	1
65072	1
65073	1
65074	1
65075	1
65076	1
65077	0
65078	1
65079	1
65080	0
65081	0
65082	1
65083	1
65084	1
65085	1
65086	0
65087	1
65088	0
65089	0
65090	1
65091	1
65092	0
65093	0
65094	1
65095	1
65096	1
65097	1
65098	0
65099	1
65100	0
65101	1
65102	0
65103	1
65104	0
65105	1
65106	0
65107	1
65108	0
65109	1
65110	0
65111	1
65112	0
65113	1
65114	0
65115	1
65116	0
65117	1
65118	0
65119	1
65120	0
65121	1
65122	0
65123	1
65124	0
65125	1
65126	1
65127	1
65128	1
65129	1
65130	1
65131	1
65132	1
65133	1
65134	1
65135	1
65136	1
65137	1
65138	1
65139	0
65140	1
65141	1
65142	0
65143	0
65144	1
65145	1
65146	1
65147	1
65148	0
65149	1
65150	0
65151	0
65152	1
65153	1
65154	0
65155	0
65156	1
65157	1
65158	1
65159	1
65160	0
65161	1
65162	0
65163	1
65164	0
65165	1
65166	0
65167	1
65168	0
65169	1
65170	0
65171	1
65172	0
65173	1
65174	0
65175	1
65176	0
65177	1
65178	0
65179	1
65180	0
65181	1
65182	0
65183	1
65184	0
65185	1
65186	0
65187	1
65188	1
65189	1
65190	1
65191	1
65192	1
65193	1
65194	1
65195	1
65196	1
65197	1
65198	1
65199	1
65200	1
65201	0
65202	1
65203	1
65204	0
65205	0
65206	1
65207	1
65208	1
65209	1
65210	0
65211	1
65212	0
65213	0
65214	1
65215	1
65216	0
65217	0
65218	1
65219	1
65220	1
65221	1
65222	0
65223	1
65224	0
65225	1
65226	0
65227	1
65228	0
65229	1
65230	0
65231	1
65232	0
65233	1
65234	0
65235	1
65236	0
65237	1
65238	0
65239	1
65240	0
65241	1
65242	0
65243	1
65244	0
65245	1
65246	0
65247	1
65248	0
65249	1
65250	1
65251	1
65252	1
65253	1
65254	1
65255	1
65256	1
65257	1
65258	1
65259	1
65260	1
65261	1
65262	1
65263	0
65264	1
65265	1
65266	0
65267	0
65268	1
65269	1
65270	1
65271	1
65272	0
65273	1
65274	0
65275	0
65276	1
65277	1
65278	0
65279	0
65280	1
65281	1
65282	1
65283	1
65284	0
65285	1
65286	0
65287	1
65288	0
65289	1
65290	0
65291	1
65292	0
65293	1
65294	0
65295	1
65296	0
65297	1
65298	0
65299	1
65300	0
65301	1
65302	0
65303	1
65304	0
65305	1
65306	0
65307	1
65308	0
65309	1
65310	0
65311	1
65312	1
65313	1
65314	1
65315	1
65316	1
65317	1
65318	1
65319	1
65320	1
65321	1
65322	1
65323	1
65324	1
65325	0
65326	1
65327	1
65328	0
65329	0
65330	1
65331	1
65332	1
65333	1
65334	0
65335	1
65336	0
65337	0
65338	1
65339	1
65340	0
65341	0
65342	1
65343	1
65344	1
65345	1
65346	0
65347	1
65348	0
65349	1
65350	0
65351	1
65352	0
65353	1
65354	0
65355	1
65356	0
65357	1
65358	0
65359	1
65360	0
65361	1
65362	0
65363	1
65364	0
65365	1
65366	0
65367	1
65368	0
65369	1
65370	0
65371	1
65372	0
65373	1
65374	1
65375	1
65376	1
65377	1
65378	1
65379	1
65380	1
65381	1
65382	1
65383	1
65384	1
65385	1
65386	1
65387	0
65388	1
65389	1
65390	0
65391	0
65392	1
65393	1
65394	1
65395	1
65396	0
65397	1
65398	0
65399	0
65400	1
65401	1
65402	0
65403	0
65404	1
65405	1
65406	1
65407	1
65408	0
65409	1
65410	0
65411	1
65412	0
65413	1
65414	0
65415	1
65416	0
65417	1
65418	0
65419	1
65420	0
65421	1
65422	0
65423	1
65424	0
65425	1
65426	0
65427	1
65428	0
65429	1
65430	0
65431	1
65432	0
65433	1
65434	0
65435	1
65436	1
65437	1
65438	1
65439	1
65440	1
65441	1
65442	1
65443	1
65444	1
65445	1
65446	1
65447	1
65448	1
65449	0
65450	1
65451	1
65452	0
65453	0
65454	1
65455	1
65456	1
65457	1
65458	0
65459	1
65460	0
65461	0
65462	1
65463	1
65464	0
65465	0
65466	1
65467	1
65468	1
65469	1
65470	0
65471	1
65472	0
65473	1
65474	0
65475	1
65476	0
65477	1
65478	0
65479	1
65480	0
65481	1
65482	0
65483	1
65484	0
65485	1
65486	0
65487	1
65488	0
65489	1
65490	0
65491	1
65492	0
65493	1
65494	0
65495	1
65496	0
65497	1
65498	1
65499	1
65500	1
65501	1
65502	1
65503	1
65504	1
65505	1
65506	1
65507	1
65508	1
65509	1
65510	1
65511	0
65512	1
65513	1
65514	0
65515	0
65516	1
65517	1
65518	1
65519	1
65520	0
65521	1
65522	0
65523	0
65524	1
65525	1
65526	0
65527	0
65528	1
65529	1
65530	1
65531	1
65532	0
65533	1
65534	0
65535	1
65536	0
65537	1
65538	0
65539	1
65540	0
65541	1
65542	0
65543	1
65544	0
65545	1
65546	0
65547	1
65548	0
65549	1
65550	0
65551	1
65552	0
65553	1
65554	0
65555	1
65556	0
65557	1
65558	0
65559	1
65560	1
65561	1
65562	1
65563	1
65564	1
65565	1
65566	1
65567	1
65568	1
65569	1
65570	1
65571	1
65572	1
65573	0
65574	1
65575	1
65576	0
65577	0
65578	1
65579	1
65580	1
65581	1
65582	0
65583	1
65584	0
65585	0
65586	1
65587	1
65588	0
65589	0
65590	1
65591	1
65592	1
65593	1
65594	0
65595	1
65596	0
65597	1
65598	0
65599	1
65600	0
65601	1
65602	0
65603	1
65604	0
65605	1
65606	0
65607	1
65608	0
65609	1
65610	0
65611	1
65612	0
65613	1
65614	0
65615	1
65616	0
65617	1
65618	0
65619	1
65620	0
65621	1
65622	1
65623	1
65624	1
65625	1
65626	1
65627	1
65628	1
65629	1
65630	1
65631	1
65632	1
65633	1
65634	1
65635	0
65636	1
65637	1
65638	0
65639	0
65640	1
65641	1
65642	1
65643	1
65644	0
65645	1
65646	0
65647	0
65648	1
65649	1
65650	0
65651	0
65652	1
65653	1
65654	1
65655	1
65656	0
65657	1
65658	0
65659	1
65660	0
65661	1
65662	0
65663	1
65664	0
65665	1
65666	0
65667	1
65668	0
65669	1
65670	0
65671	1
65672	0
65673	1
65674	0
65675	1
65676	0
65677	1
65678	0
65679	1
65680	0
65681	1
65682	0
65683	1
65684	1
65685	1
65686	1
65687	1
65688	1
65689	1
65690	1
65691	1
65692	1
65693	1
65694	1
65695	1
65696	1
65697	0
65698	1
65699	1
65700	0
65701	0
65702	1
65703	1
65704	1
65705	1
65706	0
65707	1
65708	0
65709	0
65710	1
65711	1
65712	0
65713	0
65714	1
65715	1
65716	1
65717	1
65718	0
65719	1
65720	0
65721	1
65722	0
65723	1
65724	0
65725	1
65726	0
65727	1
65728	0
65729	1
65730	0
65731	1
65732	0
65733	1
65734	0
65735	1
65736	0
65737	1
65738	0
65739	1
65740	0
65741	1
65742	0
65743	1
65744	0
65745	1
65746	1
65747	1
65748	1
65749	1
65750	1
65751	1
65752	1
65753	1
65754	1
65755	1
65756	1
65757	1
65758	1
65759	0
65760	1
65761	1
65762	0
65763	0
65764	1
65765	1
65766	1
65767	1
65768	0
65769	1
65770	0
65771	0
65772	1
65773	1
65774	0
65775	0
65776	1
65777	1
65778	1
65779	1
65780	0
65781	1
65782	0
65783	1
65784	0
65785	1
65786	0
65787	1
65788	0
65789	1
65790	0
65791	1
65792	0
65793	1
65794	0
65795	1
65796	0
65797	1
65798	0
65799	1
65800	0
65801	1
65802	0
65803	1
65804	0
65805	1
65806	0
65807	1
65808	1
65809	1
65810	1
65811	1
65812	1
65813	1
65814	1
65815	1
65816	1
65817	1
65818	1
65819	1
65820	1
65821	0
65822	1
65823	1
65824	0
65825	0
65826	1
65827	1
65828	1
65829	1
65830	0
65831	1
65832	0
65833	0
65834	1
65835	1
65836	0
65837	0
65838	1
65839	1
65840	1
65841	1
65842	0
65843	1
65844	0
65845	1
65846	0
65847	1
65848	0
65849	1
65850	0
65851	1
65852	0
65853	1
65854	0
65855	1
65856	0
65857	1
65858	0
65859	1
65860	0
65861	1
65862	0
65863	1
65864	0
65865	1
65866	0
65867	1
65868	0
65869	1
65870	1
65871	1
65872	1
65873	1
65874	1
65875	1
65876	1
65877	1
65878	1
65879	1
65880	1
65881	1
65882	1
65883	0
65884	1
65885	1
65886	0
65887	0
65888	1
65889	1
65890	1
65891	1
65892	0
65893	1
65894	0
65895	0
65896	1
65897	1
65898	0
65899	0
65900	1
65901	1
65902	1
65903	1
65904	0
65905	1
65906	0
65907	1
65908	0
65909	1
65910	0
65911	1
65912	0
65913	1
65914	0
65915	1
65916	0
65917	1
65918	0
65919	1
65920	0
65921	1
65922	0
65923	1
65924	0
65925	1
65926	0
65927	1
65928	0
65929	1
65930	0
65931	1
65932	1
65933	1
65934	1
65935	1
65936	1
65937	1
65938	1
65939	1
65940	1
65941	1
65942	1
65943	1
65944	1
65945	0
65946	1
65947	1
65948	0
65949	0
65950	1
65951	1
65952	1
65953	1
65954	0
65955	1
65956	0
65957	0
65958	1
65959	1
65960	0
65961	0
65962	1
65963	1
65964	1
65965	1
65966	0
65967	1
65968	0
65969	1
65970	0
65971	1
65972	0
65973	1
65974	0
65975	1
65976	0
65977	1
65978	0
65979	1
65980	0
65981	1
65982	0
65983	1
65984	0
65985	1
65986	0
65987	1
65988	0
65989	1
65990	0
65991	1
65992	0
65993	1
65994	1
65995	1
65996	1
65997	1
65998	1
65999	1
66000	1
66001	1
66002	1
66003	1
66004	1
66005	1
66006	1
66007	0
66008	1
66009	1
66010	0
66011	0
66012	1
66013	1
66014	1
66015	1
66016	0
66017	1
66018	0
66019	0
66020	1
66021	1
66022	0
66023	0
66024	1
66025	1
66026	1
66027	1
66028	0
66029	1
66030	0
66031	1
66032	0
66033	1
66034	0
66035	1
66036	0
66037	1
66038	0
66039	1
66040	0
66041	1
66042	0
66043	1
66044	0
66045	1
66046	0
66047	1
66048	0
66049	1
66050	0
66051	1
66052	0
66053	1
66054	0
66055	1
66056	1
66057	1
66058	1
66059	1
66060	1
66061	1
66062	1
66063	1
66064	1
66065	1
66066	1
66067	1
66068	1
66069	0
66070	1
66071	1
66072	0
66073	0
66074	1
66075	1
66076	1
66077	1
66078	0
66079	1
66080	0
66081	0
66082	1
66083	1
66084	0
66085	0
66086	1
66087	1
66088	1
66089	1
66090	0
66091	1
66092	0
66093	1
66094	0
66095	1
66096	0
66097	1
66098	0
66099	1
66100	0
66101	1
66102	0
66103	1
66104	0
66105	1
66106	0
66107	1
66108	0
66109	1
66110	0
66111	1
66112	0
66113	1
66114	0
66115	1
66116	0
66117	1
66118	1
66119	1
66120	1
66121	1
66122	1
66123	1
66124	1
66125	1
66126	1
66127	1
66128	1
66129	1
66130	1
66131	0
66132	1
66133	1
66134	0
66135	0
66136	1
66137	1
66138	1
66139	1
66140	0
66141	1
66142	0
66143	0
66144	1
66145	1
66146	0
66147	0
66148	1
66149	1
66150	1
66151	1
66152	0
66153	1
66154	0
66155	1
66156	0
66157	1
66158	0
66159	1
66160	0
66161	1
66162	0
66163	1
66164	0
66165	1
66166	0
66167	1
66168	0
66169	1
66170	0
66171	1
66172	0
66173	1
66174	0
66175	1
66176	0
66177	1
66178	0
66179	1
66180	1
66181	1
66182	1
66183	1
66184	1
66185	1
66186	1
66187	1
66188	1
66189	1
66190	1
66191	1
66192	1
66193	0
66194	1
66195	1
66196	0
66197	0
66198	1
66199	1
66200	1
66201	1
66202	0
66203	1
66204	0
66205	0
66206	1
66207	1
66208	0
66209	0
66210	1
66211	1
66212	1
66213	1
66214	0
66215	1
66216	0
66217	1
66218	0
66219	1
66220	0
66221	1
66222	0
66223	1
66224	0
66225	1
66226	0
66227	1
66228	0
66229	1
66230	0
66231	1
66232	0
66233	1
66234	0
66235	1
66236	0
66237	1
66238	0
66239	1
66240	0
66241	1
66242	1
66243	1
66244	1
66245	1
66246	1
66247	1
66248	1
66249	1
66250	1
66251	1
66252	1
66253	1
66254	1
66255	0
66256	1
66257	1
66258	0
66259	0
66260	1
66261	1
66262	1
66263	1
66264	0
66265	1
66266	0
66267	0
66268	1
66269	1
66270	0
66271	0
66272	1
66273	1
66274	1
66275	1
66276	0
66277	1
66278	0
66279	1
66280	0
66281	1
66282	0
66283	1
66284	0
66285	1
66286	0
66287	1
66288	0
66289	1
66290	0
66291	1
66292	0
66293	1
66294	0
66295	1
66296	0
66297	1
66298	0
66299	1
66300	0
66301	1
66302	0
66303	1
66304	1
66305	1
66306	1
66307	1
66308	1
66309	1
66310	1
66311	1
66312	1
66313	1
66314	1
66315	1
66316	1
66317	0
66318	1
66319	1
66320	0
66321	0
66322	1
66323	1
66324	1
66325	1
66326	0
66327	1
66328	0
66329	0
66330	1
66331	1
66332	0
66333	0
66334	1
66335	1
66336	1
66337	1
66338	0
66339	1
66340	0
66341	1
66342	0
66343	1
66344	0
66345	1
66346	0
66347	1
66348	0
66349	1
66350	0
66351	1
66352	0
66353	1
66354	0
66355	1
66356	0
66357	1
66358	0
66359	1
66360	0
66361	1
66362	0
66363	1
66364	0
66365	1
66366	1
66367	1
66368	1
66369	1
66370	1
66371	1
66372	1
66373	1
66374	1
66375	1
66376	1
66377	1
66378	1
66379	0
66380	1
66381	1
66382	0
66383	0
66384	1
66385	1
66386	1
66387	1
66388	0
66389	1
66390	0
66391	0
66392	1
66393	1
66394	0
66395	0
66396	1
66397	1
66398	1
66399	1
66400	0
66401	1
66402	0
66403	1
66404	0
66405	1
66406	0
66407	1
66408	0
66409	1
66410	0
66411	1
66412	0
66413	1
66414	0
66415	1
66416	0
66417	1
66418	0
66419	1
66420	0
66421	1
66422	0
66423	1
66424	0
66425	1
66426	0
66427	1
66428	1
66429	1
66430	1
66431	1
66432	1
66433	1
66434	1
66435	1
66436	1
66437	1
66438	1
66439	1
66440	1
66441	0
66442	1
66443	1
66444	0
66445	0
66446	1
66447	1
66448	1
66449	1
66450	0
66451	1
66452	0
66453	0
66454	1
66455	1
66456	0
66457	0
66458	1
66459	1
66460	1
66461	1
66462	0
66463	1
66464	0
66465	1
66466	0
66467	1
66468	0
66469	1
66470	0
66471	1
66472	0
66473	1
66474	0
66475	1
66476	0
66477	1
66478	0
66479	1
66480	0
66481	1
66482	0
66483	1
66484	0
66485	1
66486	0
66487	1
66488	0
66489	1
66490	1
66491	1
66492	1
66493	1
66494	1
66495	1
66496	1
66497	1
66498	1
66499	1
66500	1
66501	1
66502	1
66503	0
66504	1
66505	1
66506	0
66507	0
66508	1
66509	1
66510	1
66511	1
66512	0
66513	1
66514	0
66515	0
66516	1
66517	1
66518	0
66519	0
66520	1
66521	1
66522	1
66523	1
66524	0
66525	1
66526	0
66527	1
66528	0
66529	1
66530	0
66531	1
66532	0
66533	1
66534	0
66535	1
66536	0
66537	1
66538	0
66539	1
66540	0
66541	1
66542	0
66543	1
66544	0
66545	1
66546	0
66547	1
66548	0
66549	1
66550	0
66551	1
66552	1
66553	1
66554	1
66555	1
66556	1
66557	1
66558	1
66559	1
66560	1
66561	1
66562	1
66563	1
66564	1
66565	0
66566	1
66567	1
66568	0
66569	0
66570	1
66571	1
66572	1
66573	1
66574	0
66575	1
66576	0
66577	0
66578	1
66579	1
66580	0
66581	0
66582	1
66583	1
66584	1
66585	1
66586	0
66587	1
66588	0
66589	1
66590	0
66591	1
66592	0
66593	1
66594	0
66595	1
66596	0
66597	1
66598	0
66599	1
66600	0
66601	1
66602	0
66603	1
66604	0
66605	1
66606	0
66607	1
66608	0
66609	1
66610	0
66611	1
66612	0
66613	1
66614	1
66615	1
66616	1
66617	1
66618	1
66619	1
66620	1
66621	1
66622	1
66623	1
66624	1
66625	1
66626	1
66627	0
66628	1
66629	1
66630	0
66631	0
66632	1
66633	1
66634	1
66635	1
66636	0
66637	1
66638	0
66639	0
66640	1
66641	1
66642	0
66643	0
66644	1
66645	1
66646	1
66647	1
66648	0
66649	1
66650	0
66651	1
66652	0
66653	1
66654	0
66655	1
66656	0
66657	1
66658	0
66659	1
66660	0
66661	1
66662	0
66663	1
66664	0
66665	1
66666	0
66667	1
66668	0
66669	1
66670	0
66671	1
66672	0
66673	1
66674	0
66675	1
66676	1
66677	1
66678	1
66679	1
66680	1
66681	1
66682	1
66683	1
66684	1
66685	1
66686	1
66687	1
66688	1
66689	0
66690	1
66691	1
66692	0
66693	0
66694	1
66695	1
66696	1
66697	1
66698	0
66699	1
66700	0
66701	0
66702	1
66703	1
66704	0
66705	0
66706	1
66707	1
66708	1
66709	1
66710	0
66711	1
66712	0
66713	1
66714	0
66715	1
66716	0
66717	1
66718	0
66719	1
66720	0
66721	1
66722	0
66723	1
66724	0
66725	1
66726	0
66727	1
66728	0
66729	1
66730	0
66731	1
66732	0
66733	1
66734	0
66735	1
66736	0
66737	1
66738	1
66739	1
66740	1
66741	1
66742	1
66743	1
66744	1
66745	1
66746	1
66747	1
66748	1
66749	1
66750	1
66751	0
66752	1
66753	1
66754	0
66755	0
66756	1
66757	1
66758	1
66759	1
66760	0
66761	1
66762	0
66763	0
66764	1
66765	1
66766	0
66767	0
66768	1
66769	1
66770	1
66771	1
66772	0
66773	1
66774	0
66775	1
66776	0
66777	1
66778	0
66779	1
66780	0
66781	1
66782	0
66783	1
66784	0
66785	1
66786	0
66787	1
66788	0
66789	1
66790	0
66791	1
66792	0
66793	1
66794	0
66795	1
66796	0
66797	1
66798	0
66799	1
66800	1
66801	1
66802	1
66803	1
66804	1
66805	1
66806	1
66807	1
66808	1
66809	1
66810	1
66811	1
66812	1
66813	0
66814	1
66815	1
66816	0
66817	0
66818	1
66819	1
66820	1
66821	1
66822	0
66823	1
66824	0
66825	0
66826	1
66827	1
66828	0
66829	0
66830	1
66831	1
66832	1
66833	1
66834	0
66835	1
66836	0
66837	1
66838	0
66839	1
66840	0
66841	1
66842	0
66843	1
66844	0
66845	1
66846	0
66847	1
66848	0
66849	1
66850	0
66851	1
66852	0
66853	1
66854	0
66855	1
66856	0
66857	1
66858	0
66859	1
66860	0
66861	1
66862	1
66863	1
66864	1
66865	1
66866	1
66867	1
66868	1
66869	1
66870	1
66871	1
66872	1
66873	1
66874	1
66875	0
66876	1
66877	1
66878	0
66879	0
66880	1
66881	1
66882	1
66883	1
66884	0
66885	1
66886	0
66887	0
66888	1
66889	1
66890	0
66891	0
66892	1
66893	1
66894	1
66895	1
66896	0
66897	1
66898	0
66899	1
66900	0
66901	1
66902	0
66903	1
66904	0
66905	1
66906	0
66907	1
66908	0
66909	1
66910	0
66911	1
66912	0
66913	1
66914	0
66915	1
66916	0
66917	1
66918	0
66919	1
66920	0
66921	1
66922	0
66923	1
66924	1
66925	1
66926	1
66927	1
66928	1
66929	1
66930	1
66931	1
66932	1
66933	1
66934	1
66935	1
66936	1
66937	0
66938	1
66939	1
66940	0
66941	0
66942	1
66943	1
66944	1
66945	1
66946	0
66947	1
66948	0
66949	0
66950	1
66951	1
66952	0
66953	0
66954	1
66955	1
66956	1
66957	1
66958	0
66959	1
66960	0
66961	1
66962	0
66963	1
66964	0
66965	1
66966	0
66967	1
66968	0
66969	1
66970	0
66971	1
66972	0
66973	1
66974	0
66975	1
66976	0
66977	1
66978	0
66979	1
66980	0
66981	1
66982	0
66983	1
66984	0
66985	1
66986	1
66987	1
66988	1
66989	1
66990	1
66991	1
66992	1
66993	1
66994	1
66995	1
66996	1
66997	1
66998	1
66999	0
67000	1
67001	1
67002	0
67003	0
67004	1
67005	1
67006	1
67007	1
67008	0
67009	1
67010	0
67011	0
67012	1
67013	1
67014	0
67015	0
67016	1
67017	1
67018	1
67019	1
67020	0
67021	1
67022	0
67023	1
67024	0
67025	1
67026	0
67027	1
67028	0
67029	1
67030	0
67031	1
67032	0
67033	1
67034	0
67035	1
67036	0
67037	1
67038	0
67039	1
67040	0
67041	1
67042	0
67043	1
67044	0
67045	1
67046	0
67047	1
67048	1
67049	1
67050	1
67051	1
67052	1
67053	1
67054	1
67055	1
67056	1
67057	1
67058	1
67059	1
67060	1
67061	0
67062	1
67063	1
67064	0
67065	0
67066	1
67067	1
67068	1
67069	1
67070	0
67071	1
67072	0
67073	0
67074	1
67075	1
67076	0
67077	0
67078	1
67079	1
67080	1
67081	1
67082	0
67083	1
67084	0
67085	1
67086	0
67087	1
67088	0
67089	1
67090	0
67091	1
67092	0
67093	1
67094	0
67095	1
67096	0
67097	1
67098	0
67099	1
67100	0
67101	1
67102	0
67103	1
67104	0
67105	1
67106	0
67107	1
67108	0
67109	1
67110	1
67111	1
67112	1
67113	1
67114	1
67115	1
67116	1
67117	1
67118	1
67119	1
67120	1
67121	1
67122	1
67123	0
67124	1
67125	1
67126	0
67127	0
67128	1
67129	1
67130	1
67131	1
67132	0
67133	1
67134	0
67135	0
67136	1
67137	1
67138	0
67139	0
67140	1
67141	1
67142	1
67143	1
67144	0
67145	1
67146	0
67147	1
67148	0
67149	1
67150	0
67151	1
67152	0
67153	1
67154	0
67155	1
67156	0
67157	1
67158	0
67159	1
67160	0
67161	1
67162	0
67163	1
67164	0
67165	1
67166	0
67167	1
67168	0
67169	1
67170	0
67171	1
67172	1
67173	1
67174	1
67175	1
67176	1
67177	1
67178	1
67179	1
67180	1
67181	1
67182	1
67183	1
67184	1
67185	0
67186	1
67187	1
67188	0
67189	0
67190	1
67191	1
67192	1
67193	1
67194	0
67195	1
67196	0
67197	0
67198	1
67199	1
67200	0
67201	0
67202	1
67203	1
67204	1
67205	1
67206	0
67207	1
67208	0
67209	1
67210	0
67211	1
67212	0
67213	1
67214	0
67215	1
67216	0
67217	1
67218	0
67219	1
67220	0
67221	1
67222	0
67223	1
67224	0
67225	1
67226	0
67227	1
67228	0
67229	1
67230	0
67231	1
67232	0
67233	1
67234	1
67235	1
67236	1
67237	1
67238	1
67239	1
67240	1
67241	1
67242	1
67243	1
67244	1
67245	1
67246	1
67247	0
67248	1
67249	1
67250	0
67251	0
67252	1
67253	1
67254	1
67255	1
67256	0
67257	1
67258	0
67259	0
67260	1
67261	1
67262	0
67263	0
67264	1
67265	1
67266	1
67267	1
67268	0
67269	1
67270	0
67271	1
67272	0
67273	1
67274	0
67275	1
67276	0
67277	1
67278	0
67279	1
67280	0
67281	1
67282	0
67283	1
67284	0
67285	1
67286	0
67287	1
67288	0
67289	1
67290	0
67291	1
67292	0
67293	1
67294	0
67295	1
67296	1
67297	1
67298	1
67299	1
67300	1
67301	1
67302	1
67303	1
67304	1
67305	1
67306	1
67307	1
67308	1
67309	0
67310	1
67311	1
67312	0
67313	0
67314	1
67315	1
67316	1
67317	1
67318	0
67319	1
67320	0
67321	0
67322	1
67323	1
67324	0
67325	0
67326	1
67327	1
67328	1
67329	1
67330	0
67331	1
67332	0
67333	1
67334	0
67335	1
67336	0
67337	1
67338	0
67339	1
67340	0
67341	1
67342	0
67343	1
67344	0
67345	1
67346	0
67347	1
67348	0
67349	1
67350	0
67351	1
67352	0
67353	1
67354	0
67355	1
67356	0
67357	1
67358	1
67359	1
67360	1
67361	1
67362	1
67363	1
67364	1
67365	1
67366	1
67367	1
67368	1
67369	1
67370	1
67371	0
67372	1
67373	1
67374	0
67375	0
67376	1
67377	1
67378	1
67379	1
67380	0
67381	1
67382	0
67383	0
67384	1
67385	1
67386	0
67387	0
67388	1
67389	1
67390	1
67391	1
67392	0
67393	1
67394	0
67395	1
67396	0
67397	1
67398	0
67399	1
67400	0
67401	1
67402	0
67403	1
67404	0
67405	1
67406	0
67407	1
67408	0
67409	1
67410	0
67411	1
67412	0
67413	1
67414	0
67415	1
67416	0
67417	1
67418	0
67419	1
67420	1
67421	1
67422	1
67423	1
67424	1
67425	1
67426	1
67427	1
67428	1
67429	1
67430	1
67431	1
67432	1
67433	0
67434	1
67435	1
67436	0
67437	0
67438	1
67439	1
67440	1
67441	1
67442	0
67443	1
67444	0
67445	0
67446	1
67447	1
67448	0
67449	0
67450	1
67451	1
67452	1
67453	1
67454	0
67455	1
67456	0
67457	1
67458	0
67459	1
67460	0
67461	1
67462	0
67463	1
67464	0
67465	1
67466	0
67467	1
67468	0
67469	1
67470	0
67471	1
67472	0
67473	1
67474	0
67475	1
67476	0
67477	1
67478	0
67479	1
67480	0
67481	1
67482	1
67483	1
67484	1
67485	1
67486	1
67487	1
67488	1
67489	1
67490	1
67491	1
67492	1
67493	1
67494	1
67495	0
67496	1
67497	1
67498	0
67499	0
67500	1
67501	1
67502	1
67503	1
67504	0
67505	1
67506	0
67507	0
67508	1
67509	1
67510	0
67511	0
67512	1
67513	1
67514	1
67515	1
67516	0
67517	1
67518	0
67519	1
67520	0
67521	1
67522	0
67523	1
67524	0
67525	1
67526	0
67527	1
67528	0
67529	1
67530	0
67531	1
67532	0
67533	1
67534	0
67535	1
67536	0
67537	1
67538	0
67539	1
67540	0
67541	1
67542	0
67543	1
67544	1
67545	1
67546	1
67547	1
67548	1
67549	1
67550	1
67551	1
67552	1
67553	1
67554	1
67555	1
67556	1
67557	0
67558	1
67559	1
67560	0
67561	0
67562	1
67563	1
67564	1
67565	1
67566	0
67567	1
67568	0
67569	0
67570	1
67571	1
67572	0
67573	0
67574	1
67575	1
67576	1
67577	1
67578	0
67579	1
67580	0
67581	1
67582	0
67583	1
